id,precipitation (mm/yr),w,B,Q (kg/s),A (km^2),R (km),T(C),Qs (MT/y),Qs (T/y),density (kg/m^3),volume (m^3/yr),erosion (m/yr),erosion (mm/yr),fault_id,distance
184,70.5,0.0006,1,37.52880794230141,1.3037774260848038,0.333,21.5125,0.21030741937333908,210307.41937333907,2700,77.89163680494039,5.9743047583548166e-05,0.05974304758354817,3,9937.32930043
185,89.5,0.0006,1,47.02120746826919,1.6647020341472027,0.94,18.929166793823242,0.8356816952445748,835681.6952445748,2700,309.51173897947217,0.00018592620939400097,0.18592620939400098,3,11706.563369
186,90.0,0.0006,1,41.8383766407385,1.3750611493973888,0.722,18.875,0.4704053423163212,470405.3423163212,2700,174.22420085789673,0.0001267028749479609,0.1267028749479609,3,11845.220076
188,133.16867469879517,0.0006,1,131.9193642133487,7.205289923405678,1.791,14.767670725627118,15.084080677898058,15084080.677898059,2700,5586.696547369651,0.0007753604097486508,0.7753604097486508,3,12960.9769521
189,83.0,0.0006,1,40.754108341720325,1.3724975945329645,0.907,19.791666666666664,0.6024540010488483,602454.0010488483,2700,223.13111149957342,0.00016257304376223757,0.16257304376223758,3,13817.2804397
190,85.0,0.0006,1,44.31252214532512,1.552309771453946,0.593,19.541666666666664,0.4782691910877925,478269.19108779245,2700,177.13673743992314,0.00011411171964343875,0.11411171964343875,3,15018.8961423
191,106.72222222222223,0.0006,1,73.90746835125228,3.1614476827387747,1.407,16.940277693006728,3.341490251070988,3341490.251070988,2700,1237.5889818781436,0.0003914627430449886,0.39146274304498857,3,15593.7251826
192,90.71428571428571,0.0006,1,53.32405118461674,2.0254524644474934,0.96,18.672618974958148,1.1616436171597873,1161643.6171597873,2700,430.23837672584716,0.0002124159338605897,0.21241593386058968,3,15295.5127696
194,81.33333333333333,0.0006,1,42.409665428294105,1.4784580785452157,0.642,20.025,0.4836516393854724,483651.6393854724,2700,179.13023680943422,0.0001211601731620934,0.1211601731620934,3,17276.9854437
195,82.6,0.0006,1,47.23741868561666,1.7457076715108764,0.924,19.718333129882815,0.9014696272698208,901469.6272698208,2700,333.87763972956327,0.00019125632840955473,0.19125632840955473,3,17711.6732992
196,74.0,0.0006,1,27.376058956815307,0.7651108236577385,0.181,20.933333587646484,0.047617160362864897,47617.160362864895,2700,17.63598531957959,2.305023635042549e-05,0.02305023635042549,3,16769.2272035
197,108.0,0.0006,1,78.21959022295373,3.4436805558984243,1.551,17.048333473205567,4.2734967190851645,4273496.719085164,2700,1582.7765626241348,0.00045961770754639674,0.45961770754639675,3,17820.3575612
198,71.0,0.0006,1,31.3968830584488,0.9743252268185847,0.384,21.31388905843099,0.1502227328210412,150222.7328210412,2700,55.63804919297822,5.710418622193572e-05,0.05710418622193572,3,18238.8790465
199,71.0,0.0006,1,21.470353082062932,0.5278354393866741,0.136,21.275,0.019674217119491112,19674.217119491113,2700,7.286747081293005,1.3804959912809084e-05,0.013804959912809084,3,19468.8246393
200,75.66666666666667,0.0006,1,37.04656464799043,1.2324982591456672,0.392,20.57222239176432,0.2209290292161708,220929.0292161708,2700,81.82556637635956,6.639000564031523e-05,0.06639000564031523,3,19656.6787176
203,72.0,0.0006,1,26.951755600109145,0.756366412776536,0.098,21.291667175292968,0.025521505521543947,25521.505521543946,2700,9.452409452423684,1.2497130085040332e-05,0.012497130085040333,3,21420.751298
204,79.6,0.0006,1,59.43220507769228,2.5755442798238684,0.664,20.088333587646485,1.2250508224306185,1225050.8224306186,2700,453.72252682615505,0.00017616568675619251,0.1761656867561925,3,21592.9473315
205,92.375,0.0006,1,69.7341795166509,3.0940140608538824,1.053,18.53958330154419,2.5272462958042,2527246.2958042,2700,936.0171465941482,0.0003025251754466259,0.30252517544662594,3,21000.2854021
206,73.0,0.0006,1,34.27797285846545,1.107055581031584,0.173,20.958332824707032,0.08255409913831452,82554.09913831452,2700,30.57559227344982,2.761884118316685e-05,0.027618841183166848,3,22569.4059367
207,72.0,0.0006,1,28.736784909802786,0.8387902868206107,0.132,21.19166717529297,0.04045590084599654,40455.90084599654,2700,14.983666979998718,1.786342452389798e-05,0.01786342452389798,3,24354.9721681
208,76.0,0.0006,1,37.974343404341695,1.2798473130214754,0.213,20.699999491373696,0.1285729542901479,128572.9542901479,2700,47.61961270005478,3.7207260753342487e-05,0.037207260753342485,3,24529.3231258
209,124.88888888888889,0.0006,1,135.8565721929338,7.801727276864311,1.619,15.59612790502683,16.057809623183694,16057809.623183694,2700,5947.336897475442,0.0007623102790470536,0.7623102790470536,3,25704.3121033
211,72.0,0.0006,1,26.0746169718963,0.7170612132729474,0.073,21.166667175292968,0.017334078564525107,17334.078564525105,2700,6.420029097972261,8.953251102048514e-06,0.008953251102048514,3,23274.5320668
212,77.5,0.0006,1,44.2433805142375,1.6215979457816112,0.334,20.275000381469727,0.2915077306794348,291507.7306794348,2700,107.96582617756843,6.657989821609501e-05,0.06657989821609502,3,23843.421975
213,71.5,0.0006,1,38.11804967701449,1.3275709479922921,0.147,21.37916717529297,0.09542183853296565,95421.83853296566,2700,35.34142167887617,2.6621117110406487e-05,0.026621117110406486,3,26628.1622163
214,102.0,0.0006,1,25.507365998832174,0.5814540772908193,0.363,17.15833282470703,0.055426058670911625,55426.058670911625,2700,20.528169878115417,3.530488594002596e-05,0.035304885940025954,4,216.368784782
215,130.4,0.0006,1,52.44372239676172,1.6446004840036212,1.185,14.395000152587892,0.8827448613738837,882744.8613738838,2700,326.9425412495866,0.00019879754653463104,0.19879754653463105,4,413.369165701
216,101.0,0.0006,1,46.028013322956674,1.5140256493302329,0.504,17.133333587646483,0.361059785953076,361059.785953076,2700,133.7258466492874,8.832469034355157e-05,0.08832469034355157,4,1526.91143822
217,165.02777777777777,0.0006,1,108.34994099071018,4.7119775730231055,1.986,12.361805619133843,7.5204581483074335,7520458.148307433,2700,2785.354869743494,0.0005911222680027463,0.5911222680027464,4,2419.94729377
218,142.75,0.0006,1,60.01684369911135,1.9538645117165667,1.428,13.593749809265137,1.365797543345075,1365797.543345075,2700,505.8509419796574,0.00025889765587443024,0.25889765587443025,4,523.627531273
219,100.0,0.0006,1,25.405706038265176,0.5834695220768172,0.171,17.333332824707032,0.026362031883284686,26362.031883284686,2700,9.76371551232766,1.673389121950094e-05,0.01673389121950094,4,2950.18809047
220,97.0,0.0006,1,25.658362933763705,0.6019550224121752,0.219,17.85833282470703,0.03624342769846518,36243.42769846518,2700,13.42349174017229,2.2299825137069553e-05,0.022299825137069552,4,3422.97279175
221,105.0,0.0006,1,34.627852880149526,0.9383174824715599,0.512,16.508332824707033,0.16477821700512119,164778.21700512117,2700,61.02896926115599,6.504085280432336e-05,0.06504085280432337,4,3790.6941146
222,95.0,0.0006,1,28.79747384755517,0.732715881129906,0.225,18.025,0.05134510414828293,51345.10414828293,2700,19.01670524010479,2.59537233051091e-05,0.0259537233051091,4,3989.92785948
223,203.56382978723406,0.0006,1,156.17959130621102,7.65161965720137,2.007,10.525443275938644,15.146652932049184,15146652.932049183,2700,5609.871456314512,0.0007331613054021506,0.7331613054021506,4,4682.93637825
224,97.0,0.0006,1,28.918412035666623,0.7300407503255708,0.374,17.80833282470703,0.08436603920414695,84366.03920414695,2700,31.24668118672109,4.280128358969858e-05,0.04280128358969858,4,4852.75685204
226,94.0,0.0006,1,30.381322114269114,0.8030399525576657,0.326,18.35,0.08756866744727451,87568.6674472745,2700,32.43283979528685,4.0387579337726505e-05,0.040387579337726506,4,5303.05896903
227,95.5,0.0006,1,39.818835980627746,1.2324982591456672,0.695,18.079166412353516,0.36998944265361156,369989.44265361154,2700,137.033126908745,0.00011118322147061893,0.11118322147061893,4,5435.24565769
228,107.5,0.0006,1,36.98573507567694,1.0312958620480417,0.683,16.370833587646484,0.25589410289972625,255894.10289972625,2700,94.77559366656527,9.18995189977309e-05,0.0918995189977309,4,7495.21240946
229,112.6,0.0006,1,63.747143616633885,2.424662727650212,1.115,16.025833282470703,1.6571384886290872,1657138.488629087,2700,613.7549957885508,0.0002531300493010641,0.2531300493010641,4,8020.23940622
232,109.0,0.0006,1,37.40558071497904,1.0429919271435122,0.736,16.054166412353517,0.27658853472888567,276588.5347288857,2700,102.44019804773544,9.82176327369023e-05,0.0982176327369023,4,10043.9630692
234,114.5,0.0006,1,50.60997747906758,1.6571630108169502,1.135,15.830555725097657,0.9041586630191788,904158.6630191788,2700,334.8735788959921,0.00020207642622369767,0.20207642622369767,4,9430.07163535
235,96.0,0.0006,1,29.327615590390128,0.7506539859772479,0.449,18.06666717529297,0.10715000253478381,107150.00253478381,2700,39.685186123994,5.286748204278083e-05,0.05286748204278083,4,11622.9041851
236,144.08,0.0006,1,93.92280036683393,4.004856071099876,1.67,13.578666625976563,5.117793909311086,5117793.909311086,2700,1895.4792256707726,0.00047329521761070586,0.47329521761070587,4,12218.3112033
238,99.5,0.0006,1,40.66675804333388,1.2492119320723984,0.708,17.566666412353516,0.3790962931811848,379096.2931811848,2700,140.40603451154993,0.00011239568795874474,0.11239568795874474,4,12450.9291833
239,106.0,0.0006,1,36.79975446798246,1.0301569375017487,0.794,16.67083282470703,0.3010768487826632,301076.84878266323,2700,111.50994399357897,0.00010824558854498776,0.10824558854498777,4,13892.6386626
240,111.5,0.0006,1,71.66450079933315,2.9429880713753063,1.329,16.176389058430992,2.7205104392164072,2720510.439216407,2700,1007.5964589690396,0.00034237191403163706,0.3423719140316371,4,14438.7389128
241,93.5,0.0006,1,37.08460217537111,1.1105846163806172,0.445,18.525,0.20371112909208036,203711.12909208037,2700,75.44856633040014,6.793590080176526e-05,0.06793590080176526,4,15900.3993237
242,92.5,0.0006,1,38.614933502449,1.1918232723986315,0.654,18.745833587646484,0.33853292127334456,338532.92127334455,2700,125.38256343457205,0.00010520231173387851,0.1052023117338785,4,17462.7836192
243,95.6,0.0006,1,44.449516131555,1.4710285939440193,0.785,18.281666870117185,0.5630213326483117,563021.3326483116,2700,208.52641949937467,0.00014175551743714795,0.14175551743714795,4,17673.3059809
245,90.5,0.0006,1,44.22741488396441,1.4997432941224502,0.727,19.0,0.5497278585949147,549727.8585949147,2700,203.60291059070914,0.0001357585070649334,0.1357585070649334,4,18441.5655323
246,98.3157894736842,0.0006,1,75.60561924930313,3.4167585644551495,1.061,18.003947368421052,2.960756800701667,2960756.800701667,2700,1096.5765928524693,0.00032094061437651914,0.32094061437651916,4,19566.6417262
247,173.247311827957,0.0006,1,145.37985179110595,7.388848854941993,2.131,12.374820766654066,16.996309155684813,16996309.155684814,2700,6294.929316920301,0.0008519499370608955,0.8519499370608955,4,19264.8884205
248,79.5,0.0006,1,33.8815163462257,1.0411143523948199,0.482,20.958333587646486,0.21380423797790915,213804.23797790916,2700,79.18675480663302,7.605961307178596e-05,0.07605961307178596,4,22538.5400984
251,74.0,0.0006,1,26.69959356014025,0.7348489740887011,0.339,21.65,0.08639957212937904,86399.57212937904,2700,31.999841529399646,4.354614711013675e-05,0.04354614711013675,4,23060.6836923
252,79.25,0.0006,1,36.84558499744262,1.1937916028435807,0.364,21.00625,0.20179720177240446,201797.20177240446,2700,74.7397043601498,6.260699453918235e-05,0.06260699453918235,4,23378.6258877
253,129.8170731707317,0.0006,1,130.26992790861235,7.15110379549268,2.168,15.484044712345774,18.763428622666343,18763428.622666344,2700,6949.418008394942,0.0009717965515722398,0.9717965515722399,4,24427.4999406
255,72.0,0.0006,1,31.354892705794885,0.9654492012474071,0.205,21.80833282470703,0.08120117702602724,81201.17702602723,2700,30.074510009639717,3.115079485361011e-05,0.03115079485361011,4,25066.0171863
256,118.53333333333333,0.0006,1,104.70123284791875,5.260978392854953,1.984,16.20388882107205,10.625037867312763,10625037.867312763,2700,3935.199210115838,0.0007479975997355009,0.7479975997355008,4,26603.9594052
257,73.0,0.0006,1,33.100395057357375,1.0463630716294567,0.326,21.804167175292967,0.14771477417170273,147714.77417170274,2700,54.709175619149164,5.228507876711751e-05,0.05228507876711751,4,27466.2151809
258,78.0,0.0006,1,39.197914155269544,1.3296326234741784,0.519,21.333332824707032,0.3462357728615128,346235.7728615128,2700,128.23547143018993,9.644428781773214e-05,0.09644428781773215,4,27990.2110512
259,88.14285714285714,0.0006,1,74.51681855988821,3.525100033057284,0.796,19.742063395182292,2.476752503598919,2476752.5035989187,2700,917.3157420736736,0.00026022403150871576,0.26022403150871576,4,29770.4256483
260,78.0,0.0006,1,40.26776671712798,1.3886535175100267,0.583,21.147916412353517,0.4136555283180737,413655.52831807366,2700,153.20575122891617,0.0001103268376863561,0.1103268376863561,4,31596.6680019
262,87.0,0.0006,1,24.366873731873955,0.5848092931222711,0.487,19.89166717529297,0.08282576842524628,82825.76842524628,2700,30.676210527868992,5.2455066786114235e-05,0.05245506678611424,4,32131.0091485
264,77.0,0.0006,1,28.46233870820959,0.7986423779267688,0.266,21.40833282470703,0.0776673824283843,77667.3824283843,2700,28.76569719569789,3.601824545095145e-05,0.03601824545095145,4,35177.5578135
265,141.5491452991453,0.0006,1,229.83397797791613,17.111142562870803,2.01,14.838728635739056,70.37805237407012,70378052.37407012,2700,26065.945323729677,0.0015233316669507363,1.5233316669507364,4,34583.9260352
266,81.5,0.0006,1,36.08160411567981,1.1380793567503582,0.408,20.725,0.20833600680487702,208336.00680487702,2700,77.1614840018063,6.779973957363674e-05,0.06779973957363675,4,36655.6806853
268,81.5,0.0006,1,32.55753786666969,0.9642325035979782,0.442,20.775,0.1729608750003519,172960.8750003519,2700,64.05958333346366,6.643582651946394e-05,0.06643582651946393,4,36828.4843013
269,86.66666666666667,0.0006,1,40.10037338046704,1.3085707416128802,0.637,20.06111094156901,0.4023382146703453,402338.2146703453,2700,149.01415358160938,0.00011387550465780842,0.11387550465780842,4,38761.921756
270,87.2,0.0006,1,48.041551290616205,1.7459318106491837,0.665,19.880000000000003,0.6653245917835622,665324.5917835622,2700,246.41651547539342,0.000141137536971601,0.141137536971601,4,39593.2455751
271,80.25,0.0006,1,45.80094281474687,1.6850282487639026,0.528,20.81875,0.509004271677954,509004.271677954,2700,188.52010062146445,0.00011187948971167599,0.11187948971167598,4,40990.677924
272,95.96428571428571,0.0006,1,82.75511450192626,4.000945841627092,1.088,18.612499836512974,4.022929012923455,4022929.012923455,2700,1489.9737084901685,0.0003724053679977409,0.37240536799774093,4,43440.7137651
273,110.0,0.0006,1,69.04240133683103,2.7900989508742575,1.092,17.218055725097656,2.1731689517387816,2173168.9517387818,2700,804.8773895328821,0.0002884762883698729,0.28847628836987294,4,46517.0163623
274,117.44444444444444,0.0006,1,64.34147622633473,2.409931856704337,1.062,16.484259541829427,1.6286996180249842,1628699.6180249841,2700,603.2220807499941,0.0002503066960469665,0.2503066960469665,4,46320.3950182
276,95.0,0.0006,1,35.48116121422593,1.025970063973636,0.379,18.64166717529297,0.15431485108227608,154314.8510822761,2700,57.15364854899114,5.570693586090812e-05,0.05570693586090812,4,48635.4055767
277,93.0,0.0006,1,24.73381303893376,0.5794316221985876,0.299,18.758332824707033,0.04822918715527633,48229.18715527633,2700,17.862661909361606,3.082790311233578e-05,0.030827903112335776,4,49073.0138315
278,125.05882352941177,0.0006,1,76.88428299278173,3.1125499400473347,1.067,15.83235294117647,2.425576796645926,2425576.796645926,2700,898.3617765355281,0.0002886256586526821,0.2886256586526821,4,49314.9855871
279,100.0,0.0006,1,30.782020344359115,0.7952052290867123,0.361,18.041667175292968,0.09565583503568706,95655.83503568707,2700,35.42808705025447,4.455213038644549e-05,0.044552130386445496,4,50248.4074623
280,176.48214285714286,0.0006,1,126.65055573341984,5.8607256207287355,1.479,12.894196374075753,8.493216482584739,8493216.48258474,2700,3145.635734290644,0.0005367314455337885,0.5367314455337885,4,50485.1605969
281,102.0,0.0006,1,26.078717284838962,0.6026047312061636,0.331,17.69166717529297,0.05521623218011219,55216.232180112194,2700,20.450456363004516,3.393676701155535e-05,0.033936767011555354,4,51422.4722379
282,109.0,0.0006,1,24.64912290316919,0.5322649053444967,0.327,17.008332824707033,0.04378144094679701,43781.440946797,2700,16.215348498813704,3.0464808661992615e-05,0.030464808661992616,4,52094.6886935
283,120.0,0.0006,1,32.48417678200006,0.7917531590800111,0.475,15.966667175292969,0.1170363590750889,117036.3590750889,2700,43.346799657440336,5.474787079827729e-05,0.054747870798277296,4,52039.1421072
284,128.5,0.0006,1,53.60569724109497,1.7163203593579395,0.907,15.379166412353516,0.7700175740296614,770017.5740296614,2700,285.19169408505974,0.000166164604719685,0.166164604719685,4,52994.4970997
285,120.0,0.0006,1,26.334195306639668,0.5643788775085906,0.222,16.03333282470703,0.03174087072856423,31740.870728564227,2700,11.755878047616381,2.0829762622428125e-05,0.020829762622428125,4,53550.8887249
286,191.1,0.0006,1,76.23382405702307,2.4836578220109216,1.159,12.208333511352539,1.6074243350952848,1607424.3350952847,2700,595.3423463315869,0.00023970385173653318,0.2397038517365332,4,54078.2976812
287,129.5,0.0006,1,35.44009013605238,0.8771024128963966,0.516,15.283333587646485,0.1470835718834545,147083.5718834545,2700,54.47539699387204,6.210836521812952e-05,0.06210836521812953,4,54551.9799471
288,192.91666666666666,0.0006,1,80.95285956685657,2.7233846616313158,1.002,12.121527926127117,1.6066360952303402,1606636.0952303403,2700,595.0504056408668,0.00021849664280786164,0.21849664280786166,4,55538.6586468
289,145.0,0.0006,1,37.53936532742951,0.9095174597030311,0.424,14.35,0.12464273623209973,124642.73623209973,2700,46.16397638225916,5.075655875515823e-05,0.05075655875515823,4,56306.0729464
291,154.0,0.0006,1,24.702057672695993,0.44934860712046093,0.167,13.875,0.015431823394129247,15431.823394129247,2700,5.715490145973796,1.2719501196632378e-05,0.012719501196632378,4,57695.3531579
293,162.0,0.0006,1,31.01413925690414,0.6323885483768222,0.334,13.375,0.05256966837554134,52569.66837554134,2700,19.470247546496793,3.078842524342334e-05,0.030788425243423338,4,57911.3535816
294,191.0,0.0006,1,51.27471983785729,1.310363714467913,0.419,12.119444529215496,0.20471192545582412,204711.92545582412,2700,75.81923165030523,5.786121121424095e-05,0.05786121121424095,4,58640.9811998
295,69.0,0.0006,1,31.696562593171517,1.0036050091600084,0.591,22.0375,0.2485856436282599,248585.64362825992,2700,92.06875689935552,9.173804042330828e-05,0.09173804042330828,5,15.9427249475
298,76.0,0.0006,1,35.73912228141543,1.1605503369258912,0.869,20.758332824707033,0.44892248897003634,448922.4889700363,2700,166.26758850742087,0.00014326615849152792,0.1432661584915279,5,1570.9284431
299,103.11764705882354,0.0006,1,73.06581168412927,3.1573604829913897,1.557,17.726960754394533,3.8204324787211568,3820432.4787211567,2700,1414.9749921189468,0.00044815123256953913,0.44815123256953915,5,1097.70761038
300,89.0,0.0006,1,35.25217768785505,1.0489775827554682,0.673,19.170833587646484,0.286259210789484,286259.21078948403,2700,106.02192992203112,0.00010107168319415494,0.10107168319415494,5,3621.09810264
301,89.0,0.0006,1,34.74671731276298,1.0248252206965027,0.789,19.216666412353515,0.3239439627299291,323943.9627299291,2700,119.97924545552928,0.00011707288524182465,0.11707288524182465,5,2527.40312821
302,112.21052631578948,0.0006,1,78.40959844273787,3.3917000810285294,1.522,16.887719244706002,4.101319232775582,4101319.232775582,2700,1519.0071232502155,0.0004478600958105878,0.4478600958105878,5,4641.68542119
303,79.0,0.0006,1,25.106693275989798,0.6440379836232822,0.504,20.55,0.10048346709018043,100483.46709018042,2700,37.21609892228904,5.7785565244018105e-05,0.05778556524401811,5,6787.48799269
304,89.0,0.0006,1,50.39562511035788,1.86680903619009,1.063,19.433333260672434,1.1660697908366366,1166069.7908366367,2700,431.8777003098654,0.0002313454091647588,0.23134540916475882,5,8058.79245228
305,86.33333333333333,0.0006,1,49.14820958407661,1.820325167767419,0.842,19.68888905843099,0.8899000455256414,889900.0455256414,2700,329.59260945394124,0.00018106249108129285,0.18106249108129285,5,9086.95337484
306,94.5,0.0006,1,38.984355179125025,1.1973918050215477,1.082,18.479166412353514,0.5599993517844492,559999.3517844492,2700,207.40716732757377,0.00017321578990081812,0.17321578990081812,5,5681.11432509
307,96.75,0.0006,1,46.71797956417041,1.584494465724621,1.184,18.39375,0.9672706524146665,967270.6524146665,2700,358.2483897832098,0.0002260963338987591,0.2260963338987591,5,6328.23854576
308,141.42857142857142,0.0006,1,85.8434643808333,3.4963432429238646,1.683,15.046428498767671,4.560265096898298,4560265.096898298,2700,1688.9870729252955,0.0004830724432858763,0.4830724432858763,5,10401.4740555
309,80.0,0.0006,1,26.94032059259514,0.7170612132729474,0.227,20.64166717529297,0.05431013345745458,54310.133457454576,2700,20.114864243501696,2.805180906618781e-05,0.028051809066187813,5,11274.3184535
311,125.88235294117646,0.0006,1,75.98298651510324,3.0439047413299614,1.553,16.350980377197267,3.523821654793915,3523821.654793915,2700,1305.1191314051537,0.00042876477495643083,0.42876477495643084,5,12885.2507905
312,99.28571428571429,0.0006,1,53.72636695622822,1.9596638255131722,1.383,18.197618974958147,1.5898532821962843,1589853.2821962843,2700,588.8345489615867,0.0003004773274351738,0.3004773274351738,5,11695.6897077
313,92.8,0.0006,1,50.1911008384247,1.8162362368855223,0.465,18.88666687011719,0.4803508691686656,480350.8691686656,2700,177.907729321728,9.795406880924464e-05,0.09795406880924465,5,14408.226117
314,154.375,0.0006,1,95.29134792403691,3.960347009021609,1.558,14.321875063578286,5.052488057321705,5052488.057321705,2700,1871.291873082113,0.0004725070476954013,0.4725070476954013,5,13779.6674891
315,155.625,0.0006,1,136.4337807684627,7.036922370592996,1.342,13.958541698455809,10.790671927226931,10790671.92722693,2700,3996.5451582321966,0.0005679393558373746,0.5679393558373745,5,16276.6767277
317,94.0,0.0006,1,31.490036991221004,0.8508331710445205,0.308,18.40833282470703,0.09114524333064113,91145.24333064113,2700,33.75749752986708,3.9675812695954115e-05,0.03967581269595411,5,16902.7994792
318,106.66666666666667,0.0006,1,42.534803021123075,1.2971576964049074,0.551,17.183333333333334,0.3134349827713999,313434.9827713999,2700,116.08703065607403,8.949338309275043e-05,0.08949338309275043,5,15701.4168788
320,102.0,0.0006,1,25.814398973485012,0.5927843335479573,0.193,17.81666717529297,0.03157139427865017,31571.39427865017,2700,11.693108992092656,1.972573890761683e-05,0.01972573890761683,5,17589.3457746
321,102.0,0.0006,1,27.064572766281167,0.6397707658965591,0.117,17.56666717529297,0.02135266331786545,21352.66331786545,2700,7.908393821431647,1.2361292892695742e-05,0.012361292892695743,5,18822.1763091
322,181.76777251184834,0.0006,1,193.06142421287885,11.398487090597081,1.611,12.76812798378027,27.15918512773907,27159185.12773907,2700,10058.957454718175,0.0008824818043629736,0.8824818043629736,5,18020.7081005
324,109.5,0.0006,1,36.21000369221665,0.987489685391109,0.421,16.925,0.15287031506982637,152870.31506982638,2700,56.61863521104681,5.733592567969174e-05,0.057335925679691736,5,20814.0350858
325,119.0,0.0006,1,40.55106553602227,1.1370473970186459,0.33,16.21666717529297,0.1480497343588101,148049.73435881012,2700,54.83323494770745,4.8224229782752204e-05,0.048224229782752204,5,20902.9645815
326,190.38709677419354,0.0006,1,109.16380081154855,4.44022390524454,1.378,12.412634449620402,4.974483017768876,4974483.017768877,2700,1842.4011176921765,0.00041493428192124204,0.41493428192124204,5,20462.7203233
331,122.0,0.0006,1,49.228452791353114,1.5353275061722504,0.576,15.888888549804687,0.41503475843614346,415034.75843614346,2700,153.71657719857166,0.00010011973118478474,0.10011973118478473,5,21715.2790466
332,115.5,0.0006,1,39.69615313325998,1.1151556662564286,0.561,16.491666412353517,0.24573248403080014,245732.48403080014,2700,91.01203112251858,8.161374584415237e-05,0.08161374584415237,5,19552.9090884
336,125.0,0.0006,1,36.40936136843873,0.932460784700579,0.325,15.691667175292968,0.10388368269606184,103883.68269606183,2700,38.475438035578456,4.12622586031146e-05,0.0412622586031146,5,23268.8828647
337,138.33333333333334,0.0006,1,37.45576335137001,0.9278331591894657,0.439,14.697222391764322,0.13453633056424807,134536.33056424808,2700,49.82827057935114,5.370391226681315e-05,0.05370391226681315,5,23749.269763
339,159.1,0.0006,1,69.64267639128737,2.3525814745380367,0.774,13.630833206176757,1.0371336859925955,1037133.6859925955,2700,384.123587404665,0.0001632774854184777,0.1632774854184777,5,24294.0284046
342,200.08695652173913,0.0006,1,99.18373130554657,3.710699969315117,0.956,11.943478227698284,2.5213680656726942,2521368.0656726942,2700,933.8400243232201,0.0002516614202294503,0.25166142022945026,5,25502.7312443
